sector,transaction_count,median_price,mean_price,p25_price,p75_price,ew_percentile,low_transaction_count,min_sales_threshold
AL5 4,333,705000.0,815437.5675675676,390000.0,1140000.0,94.9689743277771,False,20
AL5 5,330,695000.0,808496.1090909091,500000.0,1051500.0,94.72563572210731,False,20
AL6 0,236,755275.0,899804.2288135593,636875.0,1026250.0,96.04574765786592,False,20
AL6 9,210,652500.0,721706.9952380953,447500.0,853750.0,93.5819442754593,False,20
AL7 1,265,362500.0,341413.3962264151,232000.0,420000.0,65.65883927485096,False,20
AL7 2,238,385000.0,385339.28571428574,240000.0,488750.0,70.2214381311595,False,20
AL7 3,314,383500.0,375859.7643312102,286250.0,432500.0,69.8807640832218,False,20
AL7 4,318,415750.0,418652.6100628931,338125.0,490000.0,75.05779291884657,False,20
AL8 6,228,504500.0,534462.8684210526,320000.0,680000.0,85.4909356369388,False,20
AL8 7,228,512500.0,586295.5921052631,385000.0,728750.0,86.14794987224724,False,20
AL9 5,131,415500.0,458853.32824427483,297499.5,600000.0,75.03345905827959,False,20
AL9 6,41,625000.0,820517.731707317,475000.0,975000.0,92.6146733179219,False,20
AL9 7,206,740000.0,917337.6456310679,481250.0,1107500.0,95.72332400535345,False,20
B1 1,146,185000.0,207860.45205479453,140000.0,259334.25,18.432899379486557,False,20
B1 2,165,227995.0,240598.84848484848,185945.0,299950.0,30.952670641197226,False,20
B1 3,260,231472.5,264203.6692307692,196875.0,300500.0,32.27886604209758,False,20
B10 0,64,160000.0,163335.9375,114750.0,192750.0,11.856673561260495,False,20
B10 9,163,200000.0,198687.18404907975,165000.0,231000.0,22.885995863243703,False,20
B11 1,101,180000.0,180634.65346534652,152000.0,215000.0,16.912033094050372,False,20
B11 2,73,170000.0,169138.5890410959,145000.0,187500.0,14.296143083100135,False,20
B11 3,284,182250.0,188304.82394366196,155000.0,215500.0,17.727217423044166,False,20
B11 4,103,210000.0,226523.5145631068,169500.0,280000.0,25.6053047816036,False,20
B12 0,198,231139.0,238218.9797979798,202000.0,280000.0,32.242365251247115,False,20
B12 8,72,158750.0,158588.875,133750.0,183500.0,11.412580605913128,False,20
B12 9,201,245000.0,258141.69651741293,208000.0,320000.0,36.05061442997932,False,20
B13 0,367,232000.0,266942.44959128066,181500.0,350000.0,32.39445187979073,False,20
B13 8,221,308000.0,385214.79638009047,200000.0,500000.0,53.33373889767612,False,20
B13 9,423,240000.0,343278.94562647754,152250.0,470000.0,34.59058279596058,False,20
